pestiKorName,regCpntQnty,pestiBrandName,compName,useName,indictSymbl,cropName,diseaseWeedName,pestiUse,dilutUnit,useSuittime,useNum
테부코나졸 수화제,Tebuconazole-25,실크로드,아그리젠토(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테부코나졸 수화제,Tebuconazole-25,탄보험,인바이오(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테부코나졸 수화제,Tebuconazole-25,탄스타,(주)한얼싸이언스,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테부코나졸 수화제,Tebuconazole-25,티메이드,티아그로,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테부코나졸 수화제,tebuconazole-25,해모수,(주)팜한농,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테부코나졸 액상수화제,tebuconazole-20,실바코플러스,바이엘크롭사이언스(주),살균제,사1,사과,갈반병,발병초부터 10일간격 경엽처리,"2,000배",수확 30일 전까지,3회 이내
테부코나졸 유제,tebuconazole-25,호리쿠어,(주)팜한농,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,3회 이내
테부코나졸 유탁제,tebuconazole-25,바이칼,바이엘크롭사이언스(주),살균제,사1,사과,갈반병,발병초부터 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
테부코나졸 유탁제,Tebuconazole-25,선가드,(주)농협케미컬,살균제,사1,사과,갈반병,발병초부터 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
테부코나졸 유탁제,Tebuconazole-25,오리우스,아다마코리아(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
테부코나졸 유탁제,tebuconazole-25,오리우스,한국마간(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
테부코나졸 입상수화제,Tebuconazole-25,구급탄,지넥스(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,4회 이내
테부코나졸 입상수화제,Tebuconazole-25,다빈치,(주)천지인바이오텍,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,4회 이내
테부코나졸 입상수화제,tebuconazole-25,밀리언,(주)한얼싸이언스,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,4회 이내
테부코나졸 입상수화제,tebuconazole-25,버전업,인바이오(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,4회 이내
테부코나졸 입상수화제,Tebuconazole-25,안심카드,㈜이엑스아이디,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 30일 전까지,4회 이내
테부코나졸.뷰프로페진 수화제,Tebuconazole-25Buprofezin-2.5,총명탄,(주)유일,살균.살충제,사1+16,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 14일전,3회 이내
테부코나졸.트리플록시스트로빈 액상수화제,tebuconazole-20trifloxystrobin-10,나티보,바이엘크롭사이언스(주),살균제,사1+다3,사과,갈반병,발병초부터 10일간격 경엽처리,"2,000배",수확 30일 전까지,5회 이내
테부코나졸.티오파네이트메틸 액상수화제,tebuconazole-17thiophanate-methyl-10,치프너,(주)농협케미컬,살균제,사1+나1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,3회 이내
테트라코나졸 유제,tetraconazole-12,도마크,(주)팜한농,살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
트리플록시스트로빈 액상수화제,Trifloxystrobin-22,새도우,인바이오(주),살균제,다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지 ,5회 이내
트리플록시스트로빈 액상수화제,Trifloxystrobin-22,스팅,아그리젠토(주),살균제,다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일전,5회 이내
트리플록시스트로빈 액상수화제,Trifloxystrobin-22,작사,(주)경농,살균제,다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일전,5회 이내
트리플록시스트로빈 액상수화제,trifloxystrobin-22,프린트,바이엘크롭사이언스(주),살균제,다3,사과,갈반병,발병초부터 10일간격 경엽처리,"2,000배",수확 21일 전까지,5회 이내
트리플록시스트로빈 액상수화제,Trifloxystrobin-22,해모루,㈜이엑스아이디,살균제,다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,5회 이내
트리플록시스트로빈 입상수화제,trifloxystrobin-50,에이플,(주)팜한농,살균제,다3,사과,갈반병,발병초 10일간격 경엽처리,"4,000배",수확 21일 전까지,4회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,과채탄,유원에코사이언스(주),살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,균지기,인바이오(주),살균제,나1,사과,갈반병,꽃이 진후 10일경부터 10일간격  경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,동방지오판,(주)동방아그로,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,삼공지오판,한국삼공(주),살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,샹그리라,지넥스(주),살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,성보지오판,성보화학(주),살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,아리지오판,(주)농협케미컬,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,지오판,(주)천지인바이오텍,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,지오판,인바이오(주),살균제,나1,사과,갈반병,꽃이 진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,지오판엠,선문그린사이언스(주),살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,청양단,㈜이엑스아이디,살균제,나1,사과,갈반병,꽃이 진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,치호톱,(주)대유,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,톱신엠,(주)경농,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,thiophanate-methyl-70,팜한농지오판,(주)팜한농,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 수화제,Thiophanate-methyl-70,하이지오판,(주)신농팜케미컬,살균제,나1,사과,갈반병,꽃이진후 10일경부터 10일간격 경엽처리,"1,000배",수확 21일 전까지,5회 이내
티오파네이트메틸 액상수화제,thiophanate-methyl-40,디모스,(주)팜한농,살균제,나1,사과,갈반병,발병초 10일간격  경엽처리,"1,000배",수확 14일 전까지,4회 이내
티오파네이트메틸.트리플루미졸 수화제,thiophanate-methyl-45triflumizole-15,굳타임,(주)동방아그로,살균제,나1+사1,사과,갈반병,발병초부터 10일간격 경엽처리,"1,000배",수확 14일 전까지,4회 이내
티오파네이트메틸.트리플루미졸 수화제,thiophanate-methyl-45triflumizole-15,모도우리,(주)경농,살균제,나1+사1,사과,갈반병,발병초부터 10일간격 경엽처리,"1,000배",수확 14일 전까지,4회 이내
펜뷰코나졸.크레속심메틸 액상수화제,fenbuconazole-7kresoxim-methyl-20,이비엠볼트,인바이오(주),살균제,사1+다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배 ",수확 21일 전까지,5회 이내
펜티오피라드 액상수화제,Penthiopyrad-15,골드타임,(주)경농,살균제,다2,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일전,3회 이내
펜티오피라드.테부코나졸 액상수화제,Penthiopyrad-5Tebuconazole-6.5,엠불런스,(주)경농,살균제,다2+사1,사과,갈반병,발병초 10일간격 경엽처리,"1,000배",수확 21일 전까지,3회 이내
펜티오피라드.트리플록시스트로빈 액상수화제,Penthiopyrad-9Trifloxystrobin-17,트리플캡,한국삼공(주),살균제,다2+다3,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 14일 전까지,4회 이내
폴리옥신비 수화제,polyoxin b-10,팜한농포리옥신,(주)팜한농,살균제,아4,사과,갈반병,발병초 10일간격 경엽처리,"1,000배",수확 7일 전까지,5회 이내
프로클로라즈망가니즈 수화제,Prochloraz manganese-50,스포르곤,한국삼공(주),살균제,사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
프로클로라즈망가니즈.테부코나졸 수화제,prochloraz manganese complex-25tebuconazole-15,사천왕,한국삼공(주),살균제,사1+사1,사과,갈반병,발병초기 10일간격 경엽처리,"2,000배",수확 21일 전까지,4회 이내
프로피네브 수화제,propineb-70,균피아,(주)동방아그로,살균제,카,사과,갈반병,6월 상순부터 9월 상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,propineb-70,새론,(주)농협케미컬,살균제,카,사과,갈반병,6월 상순부터 9월 상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,propineb-70,성보네,성보화학(주),살균제,카,사과,갈반병,6월 상순부터 9월 상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,propineb-70,안트라콜,바이엘크롭사이언스(주),살균제,카,사과,갈반병,6월 상순부터 9월상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,Propineb-70,어바우트,(주)한얼싸이언스,살균제,카,사과,갈반병,6월 상순부터 9월상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,Propineb-70,어바우트,(주)한얼싸이언스,살균제,카,사과,갈반병,6월 상순부터 9월상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,propineb-70,팜한농프로피,(주)팜한농,살균제,카,사과,갈반병,6월 상순부터 9월상순까지 10일간격 경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브 수화제,Propineb-70,프로랭스,아그리젠토(주),살균제,카,사과,갈반병,6월 상순부터 9월상순까지 10일간격  경엽처리,600배,수확 7일 전까지,5회 이내
프로피네브.피라클로스트로빈 입상수화제,Propineb-56Pyraclostrobin-4.7,블랙박스,성보화학(주),살균제,카+다3,사과,갈반병,발병초 10일간격 경엽처리,"1,000배",수확 21일 전까지,3회 이내
프로피네브.피라클로스트로빈 입상수화제,Propineb-60Pyraclostrobin-5,탄젠트,(주)한얼싸이언스,살균제,카+다3,사과,갈반병,발병초 10일간격 경엽처리,"1,000배",수확 21일전,3회 이내
프로피코나졸.테부코나졸 유현탁제,propiconazole-10tebuconazole-12,영일베스트,(주)농협케미컬,살균제,사1+사1,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 14일 전까지,5회 이내
플루실라졸.크레속심메틸 액상수화제,flusilazole-1.5kresoxim-methyl-10,귀품,(주)팜한농,살균제,사1+다3,사과,갈반병,발병초 10일간격 경엽처리,"1,000배",수확 30일 전까지,3회 이내
플루아지남 수화제,Fluazinam-50,디펜솔,팜아그로텍(주),살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,Fluazinam-50,원티드,(주)한얼싸이언스,살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,Fluazinam-50,큰살림,지넥스(주),살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,Fluazinam-50,프로파티,(주)경농,살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,fluazinam-50,프로파티,ISK바이오사이언스 코리아(주),살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,Fluazinam-50,후론골드,인바이오(주),살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,fluazinam-50,후론사이드,(주)팜한농,살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
플루아지남 수화제,Fluazinam-50,후론스타,(주)신농팜케미컬,살균제,다5,사과,갈반병,발병초 10일간격 경엽처리,"2,000배",수확 45일 전까지,5회 이내
